ID,Grupo,Torre,Ambiente,Nivel de presión sonora (dB),Nivel de iluminancia,Temperatura ambiental,N° de personas presentes,N° de tomacorrientes disponibles,Cant de luminarias,Fuente de luz,Fuente de ruido,Propósito,Distractores,Frecuencia de uso del ambiente,Nivel de conservación,Nivel de comodidad,Facilidad para estudiar,Intensidad de la luz
1S1-0805-13,Grupo 8,S,1,112.55,356.89,18,15,8,0,Natural,Charla de estudiantes,Socialización,Visuales,3,5,5,4,3
1S1-0805-13,Grupo 8,S,1,87.56,321.76,18,16,8,0,Natural,Charla de estudiantes,Socialización,Visuales,3,5,5,4,3
1S1-0805-13,Grupo 8,S,1,123.64,478.9,18,23,8,0,Natural,Charla de estudiantes,Socialización,Auditivos,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,118.67,523.87,18,19,8,0,Natural,Charla de estudiantes,Descanso,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,98.76,478.9,18,20,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,89.76,435.76,18,20,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,103.45,298.67,18,23,0,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,114.55,476.58,18,22,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,96.46,348.91,18,21,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,124.67,382.34,18,19,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,87.56,245.89,18,18,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,112.55,356.89,18,15,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S1-0805-13,Grupo 8,S,1,87.56,321.76,18,16,8,0,Natural,Charla de estudiantes,Socialización,Visuales,2,4,3,4,3
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,2,5,4,4,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,1,5,4,4,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,2,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,1,5,5,5,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,1,4,3,4,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,3,4,4,5,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,2,4,3,5,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,1,4,3,2,2
1S3-0805-13,Grupo 8,S,3,55.32,155.98,18,2,3,4,Artificial,Tráfico vehicular,Alimentación,Auditivos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,56.78,155.76,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,54.36,103.25,18,5,4,4,Mixta,Charla de estudiantes,Esparcimiento,Visuales,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,55.87,150.98,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,85.37,156.78,18,2,4,4,Mixta,Charla de estudiantes,Esparcimiento,Tecnológicos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,55.18,155.12,18,2,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,96.36,134.23,18,3,4,4,Artificial,Charla de estudiantes,Socialización,Visuales,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,54.89,153.93,18,3,3,4,Artificial,Tráfico vehicular,Tránsito,Auditivos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,76.37,134.87,18,5,4,0,Mixta,Pasillos,Esparcimiento,Tecnológicos,2,5,3,2,2
1S3-0805-13,Grupo 8,S,3,67.23,1978.87,18,4,4,4,Artificial,Charla de estudiantes,Esparcimiento,Visuales,2,5,3,2,2
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,5,3,4,3
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,3,3
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,3,4,3,3,2
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,2,4,3,5,2
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,5,4,2
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,3,3,2
3B1-0905-09,Grupo 8,B,1,102.35,245.98,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B1-0905-09,Grupo 8,B,1,87.95,187.69,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B1-0905-09,Grupo 8,B,1,86.78,268.64,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B1-0905-09,Grupo 8,B,1,96.45,232.21,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B1-0905-09,Grupo 8,B,1,106.87,236.24,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B1-0905-09,Grupo 8,B,1,78.54,203.56,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B1-0905-09,Grupo 8,B,1,105.67,189.57,16,4,8,0,Natural,Pasillos,Esparcimiento,Tecnológicos,1,4,4,3,2
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,3,3,2
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,1,5,5,3,2
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,105.64,465.21,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,67.84,198.65,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,84.52,421.25,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,97.65,368.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,3,5,5,2,3
3B2-0905-09,Grupo 8,B,2,165.89,468.59,16,5,2,0,Natural,Tráfico vehicular,Esparcimiento,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,94.52,387.54,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,106.25,521.42,16,4,2,0,Natural,Tráfico vehicular,Tránsito,Auditivos,2,4,4,3,3
3B2-0905-09,Grupo 8,B,2,98.54,368.54,16,4,2,0,Natural,Pasillos,Tránsito,Auditivos,2,4,4,3,3
